FLOPs,Patch size,Tokens,Encoder parameters,Global model parameters,Decoder parameters,Global model dimension,Encoder/Decoder dimension,Global model layers,Decoder layers
s,1.5,64779169111.343636,1874575.3599999999,19923148.799999997,1874575.3599999999,576,448,5,1.0
s,1.5,51620244730.29481,2448424.96,24596480.0,2448424.96,640,512,5,1.0
s,1.5,45523395679.65051,2448424.96,29761740.8,2448424.96,704,512,5,1.0
s,1.5,42090526387.36259,3098787.84,29761740.8,3098787.84,704,576,5,1.0
s,1.5,37595733870.72752,3098787.84,35418931.2,3098787.84,768,576,5,1.0
m,1.5,93989334676.8188,3098787.84,35418931.2,3098787.84,768,576,5,1.0
l,1.5,187978669353.6376,3098787.84,35418931.2,3098787.84,768,576,5,1.0
xl,1.5,375957338707.2752,3098787.84,35418931.2,3098787.84,768,576,5,1.0
s,1.5,34970813757.51373,3825664.0,35418931.2,3825664.0,768,640,5,1.0
m,1.5,87427034393.78433,3825664.0,35418931.2,3825664.0,768,640,5,1.0
l,1.5,174854068787.56866,3825664.0,35418931.2,3825664.0,768,640,5,1.0
xl,1.5,349708137575.1373,3825664.0,35418931.2,3825664.0,768,640,5,1.0
s,1.5,66989797008.05643,1874575.3599999999,18890096.64,1874575.3599999999,512,448,6,1.0
s,1.5,52528249345.30336,2448424.96,23907778.56,2448424.96,576,512,6,1.0
s,1.5,45754871027.43772,2448424.96,29515776.0,2448424.96,640,512,6,1.0
s,1.5,42288331570.97949,3098787.84,29515776.0,3098787.84,640,576,6,1.0
s,1.5,37368420304.56578,3098787.84,35714088.96,3098787.84,704,576,6,1.0
m,1.5,93421050761.41446,3098787.84,35714088.96,3098787.84,704,576,6,1.0
l,1.5,186842101522.82892,3098787.84,35714088.96,3098787.84,704,576,6,1.0
xl,1.5,373684203045.65784,3098787.84,35714088.96,3098787.84,704,576,6,1.0
s,1.5,34774050921.473305,3825664.0,35714088.96,3825664.0,704,640,6,1.0
m,1.5,86935127303.68326,3825664.0,35714088.96,3825664.0,704,640,6,1.0
l,1.5,173870254607.36652,3825664.0,35714088.96,3825664.0,704,640,6,1.0
xl,1.5,347740509214.73303,3825664.0,35714088.96,3825664.0,704,640,6,1.0
s,1.5,31089102283.909145,3825664.0,42502717.44,3825664.0,768,640,6,1.0
m,1.5,77722755709.77286,3825664.0,42502717.44,3825664.0,768,640,6,1.0
l,1.5,155445511419.54572,3825664.0,42502717.44,3825664.0,768,640,6,1.0
xl,1.5,310891022839.09143,3825664.0,42502717.44,3825664.0,768,640,6,1.0
s,1.5,29097641805.27749,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
m,1.5,72744104513.19373,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
l,1.5,145488209026.38745,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
xl,1.5,290976418052.7749,4629053.4399999995,42502717.44,4629053.4399999995,768,704,6,1.0
s,1.5,71831024785.8189,1874575.3599999999,16873185.28,1874575.3599999999,448,448,7,1.0
s,1.5,60529813818.90675,1874575.3599999999,22038446.08,1874575.3599999999,512,448,7,1.0
s,1.5,55225887882.32544,2448424.96,22038446.08,2448424.96,512,512,7,1.0
s,1.5,47503627607.17555,2448424.96,27892408.32,2448424.96,576,512,7,1.0
s,1.5,43777829936.97475,3098787.84,27892408.32,3098787.84,576,576,7,1.0
s,1.5,38269400958.12594,3098787.84,34435072.0,3098787.84,640,576,7,1.0
m,1.5,95673502395.31483,3098787.84,34435072.0,3098787.84,640,576,7,1.0
l,1.5,191347004790.62967,3098787.84,34435072.0,3098787.84,640,576,7,1.0
xl,1.5,382694009581.25934,3098787.84,34435072.0,3098787.84,640,576,7,1.0
s,1.5,35552966136.654,3825664.0,34435072.0,3825664.0,640,640,7,1.0
m,1.5,88882415341.635,3825664.0,34435072.0,3825664.0,640,640,7,1.0
l,1.5,177764830683.27,3825664.0,34435072.0,3825664.0,640,640,7,1.0
xl,1.5,355529661366.54,3825664.0,34435072.0,3825664.0,640,640,7,1.0
s,1.5,31486816457.58371,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
m,1.5,78717041143.95927,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
l,1.5,157434082287.91855,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
xl,1.5,314868164575.8371,3825664.0,41666437.120000005,3825664.0,704,640,7,1.0
s,1.5,29445750244.285625,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
m,1.5,73614375610.71407,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
l,1.5,147228751221.42813,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
xl,1.5,294457502442.85626,4629053.4399999995,41666437.120000005,4629053.4399999995,704,704,7,1.0
s,1.5,26359223797.56492,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
m,1.5,65898059493.91229,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
l,1.5,131796118987.82458,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
xl,1.5,263592237975.64917,4629053.4399999995,49586503.68,4629053.4399999995,768,704,7,1.0
s,1.5,24786992174.696808,5508956.16,49586503.68,5508956.16,768,768,7,1.0
m,1.5,61967480436.74201,5508956.16,49586503.68,5508956.16,768,768,7,1.0
l,1.5,123934960873.48402,5508956.16,49586503.68,5508956.16,768,768,7,1.0
xl,1.5,247869921746.96805,5508956.16,49586503.68,5508956.16,768,768,7,1.0
s,1.5,66035449407.78165,1874575.3599999999,19283640.32,1874575.3599999999,448,448,8,1.0
s,1.5,50759906499.9139,2448424.96,25186795.52,2448424.96,512,512,8,1.0
s,1.5,40231312486.64833,3098787.84,31877038.08,3098787.84,576,576,8,1.0
s,1.5,32668634984.16737,3825664.0,39354368.0,3825664.0,640,640,8,1.0
m,1.5,81671587460.41843,3825664.0,39354368.0,3825664.0,640,640,8,1.0
l,1.5,163343174920.83685,3825664.0,39354368.0,3825664.0,640,640,8,1.0
xl,1.5,326686349841.6737,3825664.0,39354368.0,3825664.0,640,640,8,1.0
s,1.5,28767398362.015663,3825664.0,47618785.28,3825664.0,704,640,8,1.0
m,1.5,71918495905.03915,3825664.0,47618785.28,3825664.0,704,640,8,1.0
l,1.5,143836991810.0783,3825664.0,47618785.28,3825664.0,704,640,8,1.0
xl,1.5,287673983620.1566,3825664.0,47618785.28,3825664.0,704,640,8,1.0
s,1.5,30476808399.584713,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
m,1.5,76192020998.96179,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
l,1.5,152384041997.92358,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
xl,1.5,304768083995.84717,4629053.4399999995,39354368.0,4629053.4399999995,640,704,8,1.0
s,1.5,27054076271.594265,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
m,1.5,67635190678.985664,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
l,1.5,135270381357.97133,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
xl,1.5,270540762715.94266,4629053.4399999995,47618785.28,4629053.4399999995,704,704,8,1.0
s,1.5,24091902604.53445,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
m,1.5,60229756511.33613,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
l,1.5,120459513022.67226,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
xl,1.5,240919026045.3445,4629053.4399999995,56670289.92,4629053.4399999995,768,704,8,1.0
s,1.5,25400461305.62798,5508956.16,47618785.28,5508956.16,704,768,8,1.0
m,1.5,63501153264.069954,5508956.16,47618785.28,5508956.16,704,768,8,1.0
l,1.5,127002306528.13991,5508956.16,47618785.28,5508956.16,704,768,8,1.0
xl,1.5,254004613056.27982,5508956.16,47618785.28,5508956.16,704,768,8,1.0
s,1.5,22771740089.54661,5508956.16,56670289.92,5508956.16,768,768,8,1.0
m,1.5,56929350223.86653,5508956.16,56670289.92,5508956.16,768,768,8,1.0
l,1.5,113858700447.73306,5508956.16,56670289.92,5508956.16,768,768,8,1.0
xl,1.5,227717400895.46613,5508956.16,56670289.92,5508956.16,768,768,8,1.0
s,1.5,61105265374.76302,1874575.3599999999,21694095.36,1874575.3599999999,448,448,9,1.0
s,1.5,55704511219.69204,2448424.96,21694095.36,2448424.96,448,512,9,1.0
s,1.5,46962189990.21357,2448424.96,28335144.96,2448424.96,512,512,9,1.0
s,1.5,43317582110.971985,3098787.84,28335144.96,3098787.84,512,576,9,1.0
s,1.5,37216351696.68253,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
m,1.5,93040879241.70633,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
l,1.5,186081758483.41266,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
xl,1.5,372163516966.8253,3098787.84,35861667.839999996,3098787.84,576,576,9,1.0
s,1.5,34642327385.197334,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
m,1.5,86605818462.99333,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
l,1.5,173211636925.98666,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
xl,1.5,346423273851.9733,3825664.0,35861667.839999996,3825664.0,576,640,9,1.0
s,1.5,30217183705.342163,3825664.0,44273664.0,3825664.0,640,640,9,1.0
m,1.5,75542959263.35541,3825664.0,44273664.0,3825664.0,640,640,9,1.0
l,1.5,151085918526.71082,3825664.0,44273664.0,3825664.0,640,640,9,1.0
xl,1.5,302171837053.42163,3825664.0,44273664.0,3825664.0,640,640,9,1.0
s,1.5,28332475083.173203,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
m,1.5,70831187707.93301,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
l,1.5,141662375415.86603,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
xl,1.5,283324750831.73206,4629053.4399999995,44273664.0,4629053.4399999995,640,704,9,1.0
s,1.5,25021734407.72338,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
m,1.5,62554336019.30846,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
l,1.5,125108672038.61691,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
xl,1.5,250217344077.23383,4629053.4399999995,53571133.44,4629053.4399999995,704,704,9,1.0
s,1.5,23600706849.04969,5508956.16,53571133.44,5508956.16,704,768,9,1.0
m,1.5,59001767122.62422,5508956.16,53571133.44,5508956.16,704,768,9,1.0
l,1.5,118003534245.24844,5508956.16,53571133.44,5508956.16,704,768,9,1.0
xl,1.5,236007068490.4969,5508956.16,53571133.44,5508956.16,704,768,9,1.0
s,1.5,21059540310.563667,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
m,1.5,52648850776.40917,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
l,1.5,105297701552.81834,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
xl,1.5,210595403105.6367,5508956.16,63754076.160000004,5508956.16,768,768,9,1.0
s,1.5,64933710249.23642,1874575.3599999999,17315758.080000002,1874575.3599999999,384,448,10,1.0
s,1.5,49066130621.27445,2448424.96,23568670.72,2448424.96,448,512,10,1.0
s,1.5,38376156941.106964,3098787.84,30783569.92,3098787.84,512,576,10,1.0
s,1.5,30833851229.447926,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
m,1.5,77084628073.61981,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
l,1.5,154169256147.23962,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
xl,1.5,308338512294.47925,3825664.0,38960455.67999999,3825664.0,576,640,10,1.0
s,1.5,28873926738.443993,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
m,1.5,72184816846.10999,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
l,1.5,144369633692.21997,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
xl,1.5,288739267384.43994,4629053.4399999995,38960455.67999999,4629053.4399999995,576,704,10,1.0
s,1.5,25314673235.592056,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
m,1.5,63286683088.98014,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
l,1.5,126573366177.96028,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
xl,1.5,253146732355.92056,4629053.4399999995,48099328.0,4629053.4399999995,640,704,10,1.0
s,1.5,23861144327.42067,5508956.16,48099328.0,5508956.16,640,768,10,1.0
m,1.5,59652860818.55167,5508956.16,48099328.0,5508956.16,640,768,10,1.0
l,1.5,119305721637.10333,5508956.16,48099328.0,5508956.16,640,768,10,1.0
xl,1.5,238611443274.20667,5508956.16,48099328.0,5508956.16,640,768,10,1.0
s,1.5,21154830518.871178,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
m,1.5,52887076297.17794,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
l,1.5,105774152594.35588,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
xl,1.5,211548305188.71176,5508956.16,58200186.879999995,5508956.16,704,768,10,1.0
s,1.5,61349629267.283875,1874575.3599999999,19086704.64,1874575.3599999999,384,448,11,1.0
s,1.5,46290986120.13728,2448424.96,25979125.759999998,2448424.96,448,512,11,1.0
s,1.5,42745882140.859924,3098787.84,25979125.759999998,3098787.84,448,576,11,1.0
s,1.5,36165077868.927246,3098787.84,33931919.36,3098787.84,512,576,11,1.0
m,1.5,90412694672.31812,3098787.84,33931919.36,3098787.84,512,576,11,1.0
l,1.5,180825389344.63623,3098787.84,33931919.36,3098787.84,512,576,11,1.0
xl,1.5,361650778689.27246,3098787.84,33931919.36,3098787.84,512,576,11,1.0
s,1.5,33729661749.703686,3825664.0,33931919.36,3825664.0,512,640,11,1.0
m,1.5,84324154374.25922,3825664.0,33931919.36,3825664.0,512,640,11,1.0
l,1.5,168648308748.51843,3825664.0,33931919.36,3825664.0,512,640,11,1.0
xl,1.5,337296617497.03687,3825664.0,33931919.36,3825664.0,512,640,11,1.0
s,1.5,29031337866.63698,3825664.0,42945085.44,3825664.0,576,640,11,1.0
m,1.5,72578344666.59244,3825664.0,42945085.44,3825664.0,576,640,11,1.0
l,1.5,145156689333.18488,3825664.0,42945085.44,3825664.0,576,640,11,1.0
xl,1.5,290313378666.36975,3825664.0,42945085.44,3825664.0,576,640,11,1.0
s,1.5,27287385217.60698,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
m,1.5,68218463044.01744,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
l,1.5,136436926088.03488,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
xl,1.5,272873852176.06976,4629053.4399999995,42945085.44,4629053.4399999995,576,704,11,1.0
s,1.5,23817387324.104443,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
m,1.5,59543468310.26111,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
l,1.5,119086936620.52222,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
xl,1.5,238173873241.04443,4629053.4399999995,53018624.0,4629053.4399999995,640,704,11,1.0
s,1.5,22526332486.37657,5508956.16,53018624.0,5508956.16,640,768,11,1.0
m,1.5,56315831215.94142,5508956.16,53018624.0,5508956.16,640,768,11,1.0
l,1.5,112631662431.88284,5508956.16,53018624.0,5508956.16,640,768,11,1.0
xl,1.5,225263324863.7657,5508956.16,53018624.0,5508956.16,640,768,11,1.0
s,1.5,19891481564.824074,5508956.16,64152535.04,5508956.16,704,768,11,1.0
m,1.5,49728703912.06019,5508956.16,64152535.04,5508956.16,704,768,11,1.0
l,1.5,99457407824.12038,5508956.16,64152535.04,5508956.16,704,768,11,1.0
xl,1.5,198914815648.24075,5508956.16,64152535.04,5508956.16,704,768,11,1.0
s,1.5,58140505978.92805,1874575.3599999999,20857651.2,1874575.3599999999,384,448,12,1.0
s,1.5,53230057607.68292,2448424.96,20857651.2,2448424.96,384,512,12,1.0
s,1.5,43812957266.09818,2448424.96,28389580.8,2448424.96,448,512,12,1.0
s,1.5,40624171476.89273,3098787.84,28389580.8,3098787.84,448,576,12,1.0
s,1.5,34194905601.134537,3098787.84,37080268.8,3098787.84,512,576,12,1.0
m,1.5,85487264002.83633,3098787.84,37080268.8,3098787.84,512,576,12,1.0
l,1.5,170974528005.67267,3098787.84,37080268.8,3098787.84,512,576,12,1.0
xl,1.5,341949056011.34534,3098787.84,37080268.8,3098787.84,512,576,12,1.0
s,1.5,32009594050.747818,3825664.0,37080268.8,3825664.0,512,640,12,1.0
m,1.5,80023985126.86954,3825664.0,37080268.8,3825664.0,512,640,12,1.0
l,1.5,160047970253.73907,3825664.0,37080268.8,3825664.0,512,640,12,1.0
xl,1.5,320095940507.47815,3825664.0,37080268.8,3825664.0,512,640,12,1.0
s,1.5,27427930897.182266,3825664.0,46929715.2,3825664.0,576,640,12,1.0
m,1.5,68569827242.955666,3825664.0,46929715.2,3825664.0,576,640,12,1.0
l,1.5,137139654485.91133,3825664.0,46929715.2,3825664.0,576,640,12,1.0
xl,1.5,274279308971.82266,3825664.0,46929715.2,3825664.0,576,640,12,1.0
s,1.5,25866114563.646595,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
m,1.5,64665286409.116486,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
l,1.5,129330572818.23297,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
xl,1.5,258661145636.46594,4629053.4399999995,46929715.2,4629053.4399999995,576,704,12,1.0
s,1.5,24350465863.966343,5508956.16,46929715.2,5508956.16,576,768,12,1.0
m,1.5,60876164659.915855,5508956.16,46929715.2,5508956.16,576,768,12,1.0
l,1.5,121752329319.83171,5508956.16,46929715.2,5508956.16,576,768,12,1.0
xl,1.5,243504658639.66342,5508956.16,46929715.2,5508956.16,576,768,12,1.0
s,1.5,21332949900.017513,5508956.16,57937920.0,5508956.16,640,768,12,1.0
m,1.5,53332374750.043785,5508956.16,57937920.0,5508956.16,640,768,12,1.0
l,1.5,106664749500.08757,5508956.16,57937920.0,5508956.16,640,768,12,1.0
xl,1.5,213329499000.17514,5508956.16,57937920.0,5508956.16,640,768,12,1.0
s,1.5,55250424551.580666,1874575.3599999999,22628597.759999998,1874575.3599999999,384,448,13,1.0
s,1.5,50797330050.41571,2448424.96,22628597.759999998,2448424.96,384,512,13,1.0
s,1.5,38703124849.49081,3098787.84,30800035.84,3098787.84,448,576,13,1.0
s,1.5,30456446265.427746,3825664.0,40228618.24,3825664.0,512,640,13,1.0
m,1.5,76141115663.56937,3825664.0,40228618.24,3825664.0,512,640,13,1.0
l,1.5,152282231327.13873,3825664.0,40228618.24,3825664.0,512,640,13,1.0
xl,1.5,304564462654.27747,3825664.0,40228618.24,3825664.0,512,640,13,1.0
s,1.5,28542718001.051548,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
m,1.5,71356795002.62888,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
l,1.5,142713590005.25775,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
xl,1.5,285427180010.5155,4629053.4399999995,40228618.24,4629053.4399999995,512,704,13,1.0
s,1.5,24585568733.644936,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
m,1.5,61463921834.11234,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
l,1.5,122927843668.22469,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
xl,1.5,245855687336.44937,4629053.4399999995,50914344.95999999,4629053.4399999995,576,704,13,1.0
s,1.5,23212291097.7038,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
m,1.5,58030727744.2595,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
l,1.5,116061455488.519,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
xl,1.5,232122910977.038,5508956.16,50914344.95999999,5508956.16,576,768,13,1.0
s,1.5,20259649868.87111,5508956.16,62857216.0,5508956.16,640,768,13,1.0
m,1.5,50649124672.17777,5508956.16,62857216.0,5508956.16,640,768,13,1.0
l,1.5,101298249344.35555,5508956.16,62857216.0,5508956.16,640,768,13,1.0
xl,1.5,202596498688.7111,5508956.16,62857216.0,5508956.16,640,768,13,1.0
s,1.5,66641626297.757355,1874575.3599999999,16944128.0,1874575.3599999999,320,448,14,1.0
s,1.5,48577245944.2568,2448424.96,24399544.32,2448424.96,384,512,14,1.0
s,1.5,36955560475.04648,3098787.84,33210490.88,3098787.84,448,576,14,1.0
s,1.5,34416253689.30758,3825664.0,33210490.88,3825664.0,448,640,14,1.0
m,1.5,86040634223.26895,3825664.0,33210490.88,3825664.0,448,640,14,1.0
l,1.5,172081268446.5379,3825664.0,33210490.88,3825664.0,448,640,14,1.0
xl,1.5,344162536893.0758,3825664.0,33210490.88,3825664.0,448,640,14,1.0
s,1.5,29047045260.679237,3825664.0,43376967.68,3825664.0,512,640,14,1.0
m,1.5,72617613151.69809,3825664.0,43376967.68,3825664.0,512,640,14,1.0
l,1.5,145235226303.39618,3825664.0,43376967.68,3825664.0,512,640,14,1.0
xl,1.5,290470452606.79236,3825664.0,43376967.68,3825664.0,512,640,14,1.0
s,1.5,27301261712.087982,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
m,1.5,68253154280.219955,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
l,1.5,136506308560.43991,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
xl,1.5,273012617120.87982,4629053.4399999995,43376967.68,4629053.4399999995,512,704,14,1.0
s,1.5,23425833168.99131,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
m,1.5,58564582922.47827,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
l,1.5,117129165844.95654,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
xl,1.5,234258331689.9131,4629053.4399999995,54898974.72,4629053.4399999995,576,704,14,1.0
s,1.5,22175764890.683796,5508956.16,54898974.72,5508956.16,576,768,14,1.0
m,1.5,55439412226.70949,5508956.16,54898974.72,5508956.16,576,768,14,1.0
l,1.5,110878824453.41898,5508956.16,54898974.72,5508956.16,576,768,14,1.0
xl,1.5,221757648906.83795,5508956.16,54898974.72,5508956.16,576,768,14,1.0
s,1.5,19289175876.030796,5508956.16,67776512.0,5508956.16,640,768,14,1.0
m,1.5,48222939690.07699,5508956.16,67776512.0,5508956.16,640,768,14,1.0
l,1.5,96445879380.15398,5508956.16,67776512.0,5508956.16,640,768,14,1.0
xl,1.5,192891758760.30795,5508956.16,67776512.0,5508956.16,640,768,14,1.0
s,1.5,63969703007.05491,1874575.3599999999,18173952.0,1874575.3599999999,320,448,15,1.0
s,1.5,46543092197.65345,2448424.96,26170490.88,2448424.96,384,512,15,1.0
s,1.5,42960763093.39744,3098787.84,26170490.88,3098787.84,384,576,15,1.0
